instrument,file,rms,attack_time_s,hnr_proxy_db,tempo_est_bpm,onset_rate_s,centroid_mean,centroid_std,centroid_median,bandwidth_mean,bandwidth_std,bandwidth_median,rolloff_mean,rolloff_std,rolloff_median,flatness_mean,flatness_std,flatness_median,flux_mean,flux_std,flux_median,zcr_mean,zcr_std,zcr_median,contrast_mean,contrast_std,contrast_median,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc8_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,chroma0_mean,chroma1_mean,chroma2_mean,chroma3_mean,chroma4_mean,chroma5_mean,chroma6_mean,chroma7_mean,chroma8_mean,chroma9_mean,chroma10_mean,chroma11_mean
piano,Track4_Acoustic_Grand_Piano.wav,0.10000000149011612,0.024761904761904763,41.26634979248047,80.74951171875,2.7999999994399998,824.3256182901472,82.26755703719027,834.5876042372968,845.1480799393627,123.18556102821192,832.546368118978,1451.7964680989583,256.32427968002975,1475.0244140625,2.4043592929956503e-05,0.00021118894801475108,2.059009602817241e-06,0.8381227850914001,1.3998980522155762,0.36557552218437195,0.044078685619212965,0.012378216122689504,0.04052734375,32.117149816376745,9.26406022685661,32.17943652001762,-400.6637878417969,49.195037841796875,123.09571838378906,18.633607864379883,-32.731895446777344,12.230122566223145,26.951475143432617,9.264331817626953,5.212833881378174,7.088691234588623,-4.887095928192139,5.106685161590576,-4.249877452850342,6.068528652191162,-5.606232643127441,6.420358657836914,-1.004693627357483,4.929628372192383,-10.33260726928711,3.8422045707702637,-10.446964263916016,6.575094223022461,-3.0156900882720947,6.434731483459473,-4.066910743713379,6.08636999130249,0.08083349466323853,0.379135400056839,0.5381774306297302,0.1264830380678177,0.06594512611627579,0.022580912336707115,0.07891400903463364,0.2613484859466553,0.07857923209667206,0.04072795808315277,0.009246773086488247,0.01065065898001194
piano,Track5_Acoustic_Grand_Piano.wav,0.09999999403953552,0.026439909297052155,45.200950622558594,123.046875,2.7999999994399998,793.8317369064615,87.4646664088641,787.8848158838314,830.9878779635692,115.34498086864635,811.261576692254,1370.947265625,218.39566620139814,1335.05859375,1.940953006851487e-05,0.0001129385782405734,1.9977355805167463e-06,0.9079164862632751,1.5357006788253784,0.39171284437179565,0.039103190104166664,0.007289512255453153,0.0380859375,30.951961818723234,10.479462458707333,31.27662377628326,-422.9578857421875,49.785194396972656,118.42948913574219,21.24650764465332,-23.60169792175293,9.569766998291016,22.06791114807129,8.3619966506958,4.509487628936768,6.835925102233887,-4.982175350189209,6.026619911193848,-5.406692028045654,6.589730739593506,-7.031744003295898,4.789611339569092,-3.9526045322418213,7.438929080963135,-8.040642738342285,4.424081325531006,-9.016637802124023,5.155771732330322,-8.774992942810059,5.1841349601745605,-6.422675132751465,3.697228193283081,0.01380788441747427,0.023221047595143318,0.07136733084917068,0.13656838238239288,0.36995062232017517,0.18885324895381927,0.03394511714577675,0.09033793956041336,0.38004323840141296,0.31293678283691406,0.04984918236732483,0.018482642248272896
piano,Track6_Acoustic_Grand_Piano.wav,0.10000000149011612,0.024625850340136056,53.657344818115234,123.046875,3.19999999936,812.0143582518681,82.2407098131316,844.10107937454,829.1887208075221,102.12566465195742,832.8271622941934,1447.0611572265625,256.5516696372174,1571.923828125,1.5379948308691382e-05,9.648791456129402e-05,2.127620973624289e-06,0.8934853672981262,1.412109375,0.38702020049095154,0.045267740885416664,0.011366197519402819,0.047119140625,31.74805478426388,9.277543450694179,30.93864631684957,-407.3608093261719,46.7230339050293,125.19207763671875,19.9497127532959,-29.68101692199707,11.596156120300293,25.555429458618164,9.041061401367188,7.207557201385498,7.013920783996582,-5.881679534912109,5.639334678649902,-4.301747798919678,4.486772537231445,-5.935482501983643,7.138281345367432,-2.413431406021118,4.218461990356445,-10.528641700744629,3.111013889312744,-9.75186538696289,5.8686113357543945,-1.8986976146697998,6.266241073608398,-1.8995133638381958,5.3885178565979,0.11405821144580841,0.4576570987701416,0.3424590826034546,0.062299635261297226,0.009080990217626095,0.07000206410884857,0.2667205333709717,0.24739015102386475,0.06588844209909439,0.025653529912233353,0.00780077651143074,0.011579018086194992
piano,Track7_Acoustic_Grand_Piano.wav,0.10000000149011612,0.015873015873015872,43.18052673339844,117.45383522727273,3.19999999936,815.4649414956303,99.19242958277829,805.0801346141052,854.281704565139,128.3741714379169,834.8983327388476,1377.3773193359375,210.96103746611502,1335.05859375,2.398405922576785e-05,0.000130776475998573,2.7074697754869703e-06,0.9804903864860535,1.5334259271621704,0.4298900365829468,0.04214816623263889,0.008033656864318459,0.041748046875,30.39515606409851,11.29452978172737,29.847592513305,-403.8856201171875,51.032894134521484,124.16326904296875,19.991609573364258,-22.305740356445312,8.517370223999023,20.64705467224121,8.236603736877441,2.10848069190979,8.293694496154785,-0.8159713745117188,8.06510066986084,-6.741253852844238,5.258774757385254,-3.816497564315796,5.864892482757568,-3.972095251083374,4.886921405792236,-10.046761512756348,5.343713283538818,-9.935508728027344,7.1538615226745605,-5.952026844024658,4.489424228668213,-2.4108011722564697,4.623512268066406,0.08249033242464066,0.019512521103024483,0.02290506102144718,0.038505855947732925,0.13010261952877045,0.0928417518734932,0.2774028778076172,0.2754725217819214,0.10097184032201767,0.18069708347320557,0.11417361348867416,0.36618006229400635
piano,Track8_Acoustic_Grand_Piano.wav,0.10000000149011612,0.02072562358276644,60.11757278442383,117.45383522727273,2.7999999994399998,822.325436102459,113.4242207259956,823.1820084185367,849.9861689567806,139.39454735421015,832.5292804653163,1413.3158365885417,269.6037454750306,1410.4248046875,4.824571806238964e-05,0.0005066247540526092,2.3959387362992857e-06,0.8842074275016785,1.512283444404602,0.3894757926464081,0.042787905092592594,0.007958660565215846,0.0419921875,31.291784390257842,10.03428450048017,31.137838774571406,-419.8201599121094,52.4080696105957,121.5711898803711,22.768125534057617,-23.326208114624023,10.917410850524902,20.64103889465332,8.759523391723633,4.527944564819336,8.378546714782715,-3.7798633575439453,7.808194160461426,-3.782923936843872,5.345698833465576,-6.975687503814697,6.93107795715332,-6.611618518829346,6.205256462097168,-9.243059158325195,5.425190448760986,-8.821329116821289,6.3248138427734375,-6.130862712860107,5.091697692871094,-4.645682334899902,6.358297824859619,0.1074526384472847,0.18432100117206573,0.060249462723731995,0.013111298903822899,0.02620588429272175,0.08426962792873383,0.13313129544258118,0.4342568814754486,0.15590448677539825,0.0986139178276062,0.31473109126091003,0.07633818686008453
piano,Track9_Acoustic_Grand_Piano.wav,0.10000000149011612,0.029931972789115645,,117.45383522727273,2.9999999994,812.9301545962944,102.61742485148699,805.6434851274528,847.4193936993638,135.69944094704184,835.2336256754211,1424.6805826822917,228.76660813871302,1410.4248046875,4.7310717491200194e-05,0.0005027432925999165,2.532424105083919e-06,0.9174639582633972,1.4918276071548462,0.4129190444946289,0.04294614438657408,0.008302744849634672,0.04248046875,31.123198151942084,9.998026407142161,31.162410077874476,-403.5929870605469,44.222835540771484,127.06861114501953,18.783950805664062,-26.324338912963867,10.733964920043945,22.97904396057129,8.332345962524414,4.572520732879639,7.409108638763428,-0.8253998756408691,5.666597843170166,-4.8873820304870605,8.260220527648926,-10.85172176361084,6.123602390289307,-2.1172380447387695,4.316087245941162,-8.096904754638672,4.916275501251221,-14.466767311096191,5.840823173522949,-7.096118927001953,5.483114719390869,-3.7353603839874268,5.836645603179932,0.23464013636112213,0.10939888656139374,0.22997182607650757,0.16474924981594086,0.07931174337863922,0.14120334386825562,0.03891916573047638,0.023678960278630257,0.042125675827264786,0.20611239969730377,0.3365978002548218,0.11791735887527466
trumpet,Track10_trumpet.wav,0.09999998658895493,0.03836734693877551,76.336181640625,123.046875,3.9999999992,3120.809113286653,209.75289250375727,3115.087561265672,2129.429922318268,96.71263200892326,2142.422810446191,5443.0653889973955,421.1515892047622,5453.28369140625,0.0019511001883074641,0.0019705803133547306,0.0011769705452024937,2.6956770420074463,1.3511227369308472,2.3166074752807617,0.17109736689814814,0.02347392673282346,0.16796875,31.40582357001457,13.86109803310721,29.913045995648254,-261.8451232910156,21.8857479095459,-42.877197265625,18.91204071044922,-66.35032653808594,6.604417324066162,-2.935629367828369,7.07666015625,-29.338102340698242,4.262640953063965,-10.155341148376465,4.349263668060303,-22.442161560058594,4.459424018859863,-18.30528450012207,4.8680949211120605,-23.415359497070312,3.556150197982788,-10.023618698120117,2.8236143589019775,-14.680516242980957,7.427280902862549,3.1546804904937744,14.008569717407227,8.799604415893555,15.21430492401123,0.1901509314775467,0.5734859108924866,0.46411362290382385,0.1050693467259407,0.05324947461485863,0.12353704869747162,0.5578204393386841,0.14288578927516937,0.12367968261241913,0.2427562028169632,0.22742226719856262,0.14055003225803375
trumpet,Track11_trumpet.wav,0.09999999403953552,0.03015873015873016,50.98615264892578,80.74951171875,3.9999999992,3356.414685449923,368.4696271463096,3240.658424071108,2275.0338500191174,135.65904359944054,2250.3636876275064,5924.820963541667,710.8520724656823,5647.08251953125,0.0011913826456293464,0.0014663342153653502,0.000639456557109952,2.5305867195129395,1.1567797660827637,2.1655025482177734,0.16731544777199073,0.018597360917010856,0.16943359375,30.750369965468035,14.241332378772507,30.961147293485016,-285.5392150878906,24.55068016052246,-61.29254913330078,18.63510513305664,-54.21129608154297,10.74055004119873,-14.173261642456055,7.355872631072998,-30.21001434326172,5.573478698730469,-11.277636528015137,5.230067253112793,-20.474843978881836,8.008380889892578,-8.805322647094727,13.373970985412598,-5.137720108032227,17.549772262573242,13.313324928283691,16.191272735595703,9.381293296813965,10.823515892028809,22.342836380004883,16.445680618286133,10.80084228515625,20.904813766479492,0.12720169126987457,0.08786943554878235,0.3480267822742462,0.4211837649345398,0.14453090727329254,0.22301727533340454,0.08125099539756775,0.19250673055648804,0.06436321139335632,0.24009361863136292,0.168016716837883,0.06068134307861328
trumpet,Track12_trumpet.wav,0.09999998658895493,0.03841269841269841,,117.45383522727273,3.9999999992,3445.8136986260424,324.79310284934843,3515.4267749561836,2265.0252965467134,148.33324246588154,2269.5354833727806,6073.4100341796875,685.3463815407375,5953.9306640625,0.0013104922836646438,0.0015996663132682443,0.0008454329799860716,2.5244204998016357,1.1817024946212769,2.1698341369628906,0.17305727358217593,0.031777254821675094,0.163818359375,31.24285857447277,13.282426827602912,30.915211754909645,-280.3665771484375,21.664899826049805,-59.6602783203125,16.99155616760254,-51.460357666015625,11.49606704711914,-9.739914894104004,8.28614330291748,-27.413070678710938,6.083690166473389,-7.927999973297119,4.980483531951904,-21.265470504760742,6.668603897094727,-8.992315292358398,10.542052268981934,-3.2469494342803955,16.30886459350586,16.994491577148438,19.838266372680664,6.9908366203308105,16.164854049682617,13.550715446472168,10.109601020812988,-0.8937435150146484,20.144506454467773,0.2562553882598877,0.27082934975624084,0.21936722099781036,0.08045972138643265,0.2624886929988861,0.08648503571748734,0.2987121343612671,0.49528947472572327,0.14186730980873108,0.06380350142717361,0.0932161808013916,0.20726414024829865
trumpet,Track13_trumpet.wav,0.10000000149011612,0.05251700680272109,,123.046875,3.7999999992399998,3167.592831575093,304.37274914174355,3145.7594770173077,2105.646950051087,158.30260622350482,2085.397299646912,5467.1905517578125,642.3753240325144,5415.6005859375,0.0011474323691800237,0.0010984048712998629,0.0007611272158101201,2.520512819290161,1.2736808061599731,2.2412562370300293,0.17841028284143517,0.030465651469278,0.18359375,30.66923895624243,13.779147733520382,30.366503624193104,-277.26318359375,21.14085578918457,-50.528873443603516,19.9117374420166,-63.43746566772461,13.117430686950684,-3.94136905670166,7.472014904022217,-30.516185760498047,6.455710411071777,-8.564952850341797,5.256202220916748,-22.805463790893555,5.875345706939697,-14.500682830810547,7.756255626678467,-16.616411209106445,12.98590087890625,-1.766187071800232,16.98615837097168,-7.973959922790527,14.33540153503418,3.163566827774048,14.398377418518066,2.317732334136963,17.01969337463379,0.10479456186294556,0.2644767165184021,0.15084129571914673,0.15045084059238434,0.5129883885383606,0.1178610622882843,0.26320523023605347,0.22029545903205872,0.20196130871772766,0.3883917033672333,0.10777229815721512,0.31691479682922363
trumpet,Track14_trumpet.wav,0.10000000149011612,0.0364625850340136,52.27192687988281,60.09265988372093,3.7999999992399998,3168.784376903134,352.733993102728,3215.0187049075785,2110.480811867142,185.98555791972026,2160.1830445095056,5444.211832682292,668.0720082503088,5571.71630859375,0.001217198558151722,0.001180144026875496,0.0007627208833582699,2.5615878105163574,1.2236125469207764,2.2850170135498047,0.18223741319444445,0.032376018086852615,0.168701171875,31.30097677202513,13.492414521466332,30.420928104254614,-276.601318359375,21.675064086914062,-48.409278869628906,22.75949478149414,-63.49559783935547,9.813814163208008,-4.280878067016602,12.801495552062988,-30.195491790771484,5.304685592651367,-9.60026741027832,6.345029354095459,-24.871129989624023,4.58710241317749,-16.85409164428711,4.957121849060059,-18.629026412963867,4.136429786682129,-3.0219624042510986,11.418904304504395,-5.104072093963623,14.518121719360352,10.222082138061523,13.230090141296387,8.349328994750977,14.367446899414062,0.42530083656311035,0.15467947721481323,0.5188403725624084,0.0969172939658165,0.13114744424819946,0.28090959787368774,0.1519634872674942,0.5217172503471375,0.10149021446704865,0.18010357022285461,0.08197148889303207,0.13677479326725006
trumpet,Track1_trumpet.wav,0.10000000149011612,0.04113378684807256,,80.74951171875,3.7999999992399998,3110.4536477884603,254.56803860901894,3147.278620400195,2042.7799590452164,132.2309752089724,2080.634312066628,5321.4426676432295,527.5344817117524,5447.900390625,0.0016999845393002033,0.0018301737727597356,0.0010850371327251196,2.6441118717193604,1.290508508682251,2.377037763595581,0.1863991066261574,0.027670168302262384,0.19140625,31.075131744313662,13.676010562115314,29.894147039479567,-248.5973358154297,19.923736572265625,-43.840396881103516,24.82724380493164,-71.0696029663086,8.100127220153809,1.3908408880233765,5.265973091125488,-29.805158615112305,5.033963203430176,-8.125879287719727,4.482429504394531,-21.659500122070312,3.15118408203125,-15.898327827453613,4.185567855834961,-22.998456954956055,2.8614726066589355,-11.703413963317871,3.7332780361175537,-20.344717025756836,3.054539442062378,-9.90109920501709,3.352207660675049,-6.245244979858398,3.9688568115234375,0.15225505828857422,0.40130192041397095,0.14693249762058258,0.12949520349502563,0.3645952343940735,0.30534306168556213,0.531768798828125,0.1429077535867691,0.16763927042484283,0.4276837110519409,0.34503838419914246,0.2630186378955841
trumpet,Track2_trumpet.wav,0.10000000149011612,0.05800453514739229,53.78425598144531,117.45383522727273,2.9999999994,3360.840576729581,421.01863473284703,3273.286276143057,2238.475232917719,168.39888007900294,2199.148339061898,5807.7341715494795,767.0053277738305,5609.3994140625,0.0013206151779741049,0.0015827720053493977,0.0007100655930116773,2.6411092281341553,1.536858081817627,2.23580265045166,0.18634485315393517,0.029177653545813188,0.172119140625,30.440916681296454,14.113618565358841,30.558768759982623,-283.061279296875,25.19754981994629,-58.11263656616211,19.826549530029297,-54.49455642700195,10.368700981140137,-9.398152351379395,9.76479721069336,-28.851245880126953,5.543128490447998,-9.972630500793457,5.4762864112854,-18.94793701171875,7.906946182250977,-8.232954978942871,15.575576782226562,-6.908089637756348,18.918087005615234,3.926481246948242,13.851545333862305,-3.8699686527252197,10.288763046264648,14.221711158752441,18.30228614807129,13.544288635253906,19.598926544189453,0.17777004837989807,0.11473550647497177,0.3410322368144989,0.4112134873867035,0.17888543009757996,0.0341932438313961,0.09810170531272888,0.19115208089351654,0.13728713989257812,0.356766939163208,0.19369885325431824,0.09941395372152328
trumpet,Track3_trumpet.wav,0.10000001639127731,0.2568707482993197,58.866859436035156,80.74951171875,3.59999999928,4692.673237885641,370.7459653987478,4706.943602378494,2617.998721033512,56.571605760259445,2630.57808475606,7910.9100341796875,510.3099917657786,7762.7197265625,0.0010086423717439175,0.0012930583907291293,0.0006003460730426013,2.440092086791992,1.2577543258666992,2.125352382659912,0.2432522243923611,0.04513589684033319,0.23828125,29.131206707696855,15.675670149973715,30.871101096588763,-330.0904846191406,34.82991027832031,-109.22603607177734,13.686450004577637,-44.29808807373047,11.666895866394043,-21.849058151245117,10.183232307434082,-10.572224617004395,11.93642520904541,2.9327335357666016,9.22370719909668,9.52482795715332,8.660246849060059,14.426202774047852,14.87952995300293,-1.1702748537063599,24.726242065429688,-4.129239082336426,16.81228256225586,-11.259641647338867,21.528554916381836,3.7377638816833496,20.176631927490234,3.617370128631592,22.572071075439453,0.2307802438735962,0.3043074905872345,0.08690263330936432,0.07013467699289322,0.10523127019405365,0.4208329916000366,0.06854326277971268,0.06978309899568558,0.13058078289031982,0.1421736627817154,0.3508960008621216,0.08282926678657532
trumpet,Track4_trumpet.wav,0.10000000149011612,0.02929705215419501,56.855987548828125,117.45383522727273,2.7999999994399998,5004.2068267861,321.02617676175026,4855.9111230214785,2643.477325345034,59.40579527676359,2635.6135282929536,7949.739583333333,396.514586982057,8193.3837890625,0.00093357905279845,0.0014548260951414704,0.0005603694007731974,2.411496162414551,1.1145527362823486,2.2853755950927734,0.26076479311342593,0.04741838285621639,0.2431640625,29.30066928958574,15.351603103856174,31.228606788460894,-332.35687255859375,24.57200813293457,-108.14219665527344,8.411537170410156,-32.722564697265625,10.6068696975708,-12.80251407623291,9.624610900878906,3.087128162384033,13.316789627075195,14.764100074768066,6.001697063446045,12.44234561920166,6.480540752410889,2.181476354598999,10.818974494934082,-15.685559272766113,17.90672492980957,-6.191605567932129,30.21263313293457,0.484660267829895,11.56417179107666,16.01332664489746,21.077632904052734,2.4642488956451416,12.669876098632812,0.04994824528694153,0.04751477763056755,0.33535388112068176,0.5794754028320312,0.08962397277355194,0.06155829876661301,0.04709109663963318,0.08410850912332535,0.27288588881492615,0.1566643863916397,0.18045827746391296,0.0352872833609581
trumpet,Track5_trumpet.wav,0.10000000149011612,0.03473922902494331,54.59549331665039,123.046875,3.39999999932,4551.092957607012,285.34818464487654,4640.597266036735,2608.288007618083,56.573848198751634,2625.241365196187,7682.668050130208,374.4172823875889,7493.5546875,0.001115619670599699,0.0015148650854825974,0.0006532944971695542,2.4301295280456543,1.1841477155685425,2.197120189666748,0.21870252821180555,0.028773571277239816,0.22314453125,29.537914754036517,14.801297152728752,30.9420469978546,-320.2211608886719,27.542856216430664,-100.87589263916016,9.96518611907959,-40.49544143676758,8.094474792480469,-21.313199996948242,4.155153274536133,-12.854079246520996,7.858902454376221,2.3490846157073975,9.596433639526367,11.50687026977539,7.953557968139648,19.547380447387695,10.889961242675781,0.2922750413417816,23.70751190185547,-10.00600814819336,19.2437744140625,-16.43997573852539,11.700430870056152,6.725162506103516,24.314613342285156,2.668119192123413,14.066973686218262,0.03485972434282303,0.0585860051214695,0.39345991611480713,0.34796756505966187,0.0616183802485466,0.14499853551387787,0.11144212633371353,0.0470135472714901,0.07561704516410828,0.17996053397655487,0.43394187092781067,0.17348521947860718
trumpet,Track6_trumpet.wav,0.09999998658895493,0.03700680272108844,50.70022201538086,117.45383522727273,3.9999999992,4010.1526558093215,413.97365223050076,3868.609283950773,2492.8863451507186,134.16931955019993,2458.572692855486,7171.952311197917,737.9233605850183,7030.5908203125,0.0011466180440038443,0.00141124427318573,0.0006880008731968701,2.4484446048736572,1.1084272861480713,2.1692051887512207,0.18488000940393517,0.03459485492898719,0.18115234375,31.070685826766283,13.637211999084158,31.388506030863894,-304.3605651855469,27.98952293395996,-85.98507690429688,17.447256088256836,-46.086551666259766,6.6322245597839355,-21.679149627685547,7.153092384338379,-24.419160842895508,3.8910539150238037,-5.937576770782471,4.06089973449707,-7.685317516326904,11.937630653381348,9.149086952209473,13.38215446472168,11.560540199279785,9.73757266998291,17.022525787353516,23.613014221191406,-3.681879758834839,25.16521453857422,0.8381325006484985,8.793591499328613,-8.301703453063965,19.914783477783203,0.2653968930244446,0.24334780871868134,0.1536199301481247,0.049577727913856506,0.034780070185661316,0.08621702343225479,0.5201345086097717,0.393854558467865,0.04995443671941757,0.023953847587108612,0.09662346541881561,0.2800111472606659
trumpet,Track7_trumpet.wav,0.09999999403953552,0.03015873015873016,52.257667541503906,123.046875,4.19999999916,3404.6541536206387,334.5073436027538,3447.392852851579,2273.245609299756,126.51302596850128,2267.193104273053,6018.8791910807295,683.8050857289062,6126.1962890625,0.0012307566357776523,0.0014511358458548784,0.000696722068823874,2.519753932952881,1.1390674114227295,2.2106826305389404,0.17354103370949073,0.023029792060479806,0.16943359375,30.91594594932379,13.566511293478504,31.168940945448043,-284.1660461425781,22.24685287475586,-62.39817810058594,15.500823020935059,-53.746192932128906,11.87328815460205,-12.480573654174805,7.763542175292969,-27.746410369873047,6.5175862312316895,-9.04605770111084,5.88893985748291,-20.532737731933594,6.9857869148254395,-8.506800651550293,11.668861389160156,-2.3949642181396484,18.297712326049805,16.939512252807617,21.328609466552734,9.476753234863281,13.173378944396973,19.03470230102539,12.4678373336792,4.014698505401611,23.75522804260254,0.20036210119724274,0.09941768646240234,0.4386267364025116,0.2749338448047638,0.08030174672603607,0.1734084039926529,0.1234705001115799,0.4693340063095093,0.08210339397192001,0.12941902875900269,0.12235027551651001,0.09297995269298553
trumpet,Track8_trumpet.wav,0.10000000149011612,0.029387755102040815,,123.046875,3.9999999992,3418.228960647308,279.08557452101235,3382.8530470778423,2258.5009453705916,145.40649638121172,2275.090323169219,6070.269775390625,626.4380411969054,5932.3974609375,0.0011120566632598639,0.0013939945492893457,0.0007227479945868254,2.4506947994232178,1.0529911518096924,2.1711678504943848,0.1587818287037037,0.02828284409950934,0.1572265625,31.57891787694053,13.783635582047014,31.211939075815756,-283.16119384765625,20.794719696044922,-61.885108947753906,15.327980041503906,-53.655548095703125,14.088404655456543,-11.803261756896973,6.4482269287109375,-29.681081771850586,6.611793518066406,-9.898062705993652,5.4866943359375,-22.773576736450195,8.617737770080566,-7.614229679107666,11.153939247131348,-3.761892318725586,18.020248413085938,17.97245216369629,20.362781524658203,11.54417610168457,15.132440567016602,15.671380043029785,15.306190490722656,-1.5425934791564941,17.728849411010742,0.0872829407453537,0.0543275810778141,0.23206813633441925,0.10073772817850113,0.4974135756492615,0.2911030352115631,0.0930248573422432,0.3418901860713959,0.1542920023202896,0.1108628436923027,0.19241438806056976,0.2892449200153351
trumpet,Track9_trumpet.wav,0.10000000149011612,0.049206349206349205,50.624122619628906,123.046875,3.59999999928,4196.533900569532,527.7212033920223,4086.7763980323653,2504.274011847792,119.56357160033627,2534.8878254802958,7127.888997395833,604.8562059581927,7326.67236328125,0.0010962672531604767,0.001498727360740304,0.0006176118622533977,2.441452980041504,1.1473337411880493,2.186039686203003,0.19878020109953703,0.04325577861851234,0.19970703125,30.5229244136906,14.410639820365354,31.396200970872016,-313.80743408203125,32.416595458984375,-90.29461669921875,14.132091522216797,-44.10302734375,9.498093605041504,-20.527555465698242,5.220402240753174,-19.102937698364258,11.639339447021484,-1.2110536098480225,10.428925514221191,-2.0649428367614746,15.242029190063477,7.282354354858398,11.483519554138184,0.44467318058013916,22.391382217407227,8.528024673461914,28.55559730529785,4.1791205406188965,14.396736145019531,13.709400177001953,15.282060623168945,-9.396394729614258,13.99203109741211,0.13181684911251068,0.05332173407077789,0.25926119089126587,0.39303699135780334,0.09197164326906204,0.26946914196014404,0.09402675926685333,0.25864851474761963,0.15427614748477936,0.12370828539133072,0.23195993900299072,0.07866770774126053
